language,layer,id_mean,id_std,id_mean_pm_std,id_n_seeds,r_mean,r_std,r_mean_pm_std,r_n_seeds
ru,4,16.68614812974662,0.8662731739669356,16.686148 +- 0.866273,3,0.8690265001420229,0.006335643952698866,0.869027 +- 0.006336,3
ru,5,16.222488810153173,0.1397022408575432,16.222489 +- 0.139702,3,0.8819756461644267,0.0046710835862991944,0.881976 +- 0.004671,3
ru,6,17.067967385403026,1.074085795865955,17.067967 +- 1.074086,3,0.9082243121817828,0.0046280704421564,0.908224 +- 0.004628,3
ru,7,17.303747046079565,1.89230748926298,17.303747 +- 1.892307,3,0.9347442818692135,0.005610474516525949,0.934744 +- 0.005610,3
ru,8,17.693814068841554,1.770124327810276,17.693814 +- 1.770124,3,0.9548433489168149,0.00621829104793386,0.954843 +- 0.006218,3
ru,9,18.14668464678258,1.5068828938956844,18.146685 +- 1.506883,3,0.9623328836935019,0.006043610286004619,0.962333 +- 0.006044,3
ru,10,18.656373996107135,1.81761402749644,18.656374 +- 1.817614,3,0.9651135487093979,0.006714197978053158,0.965114 +- 0.006714,3
ru,11,18.77422487126005,1.3303819272110813,18.774225 +- 1.330382,3,0.9575462150399315,0.006617530308810666,0.957546 +- 0.006618,3
ru,12,18.844189625961473,1.083387903826473,18.844190 +- 1.083388,3,0.9576559222065212,0.0065684784737337,0.957656 +- 0.006568,3
ru,13,18.84292441905362,0.989641392928903,18.842924 +- 0.989641,3,0.9622136489781742,0.006318339985850959,0.962214 +- 0.006318,3
ru,14,19.03723395462256,1.1338154644925247,19.037234 +- 1.133815,3,0.9547961821773177,0.0057958608915586445,0.954796 +- 0.005796,3
ru,15,18.718160608887192,1.4865691918121244,18.718161 +- 1.486569,3,0.9398937349915318,0.004782881101854363,0.939894 +- 0.004783,3
ru,16,17.933821731122794,1.3642193175227597,17.933822 +- 1.364219,3,0.9210179082278689,0.0037315500181088652,0.921018 +- 0.003732,3
ru,17,17.104872458630886,0.9903539737708092,17.104872 +- 0.990354,3,0.9147314456478159,0.002954059241431417,0.914731 +- 0.002954,3
ru,18,16.685716361395826,0.8404037914332982,16.685716 +- 0.840404,3,0.9029761309587365,0.0028555751652674793,0.902976 +- 0.002856,3
ru,19,16.713603867546873,1.0464193543984124,16.713604 +- 1.046419,3,0.9015305471257083,0.002762777442824565,0.901531 +- 0.002763,3
ru,20,16.4996957817518,0.7064276706645408,16.499696 +- 0.706428,3,0.896863772895777,0.0019097089628072638,0.896864 +- 0.001910,3
ru,21,16.383226938994614,0.3269211537306945,16.383227 +- 0.326921,3,0.8922169937921691,0.0020507836291839008,0.892217 +- 0.002051,3
ru,22,16.252837793730794,0.11991150366365508,16.252838 +- 0.119912,3,0.8908654163246111,0.001462875488475101,0.890865 +- 0.001463,3
ru,23,16.192504408364336,0.2896685156662284,16.192504 +- 0.289669,3,0.888077794163263,0.0009473959175850818,0.888078 +- 0.000947,3
ru,24,16.285075854317864,0.15270118983038997,16.285076 +- 0.152701,3,0.8794549316901041,0.0004541966677014059,0.879455 +- 0.000454,3
ru,25,16.293967829168132,0.0577648151532972,16.293968 +- 0.057765,3,0.8746791363179619,0.00040308142008054046,0.874679 +- 0.000403,3
ru,26,16.191083380173126,0.3666336303024036,16.191083 +- 0.366634,3,0.8650500360297573,0.0011744946819331535,0.865050 +- 0.001174,3
ru,27,16.129612957456544,0.3800725851286637,16.129613 +- 0.380073,3,0.8563185395590579,0.0011991282093714035,0.856319 +- 0.001199,3
ru,28,16.113132089077748,0.3916471316513922,16.113132 +- 0.391647,3,0.8478968605635082,0.0014671901982575143,0.847897 +- 0.001467,3
ru,29,16.149371710611113,0.4469555922028427,16.149372 +- 0.446956,3,0.8408149572869948,0.0018809165015001668,0.840815 +- 0.001881,3
ru,30,16.279989722135763,0.6068517204670661,16.279990 +- 0.606852,3,0.8129753280481722,0.0017967937213630215,0.812975 +- 0.001797,3
ru,31,16.347208142877214,0.6094988815458516,16.347208 +- 0.609499,3,0.8126474448155228,0.001318712531319207,0.812647 +- 0.001319,3
